NSX, Description, New Price, Discount percent, Old Price, 
PURITA, Mặt Nạ Giấy Purita Chiết Xuất Từ Sơ Ri 22g, 15.000 ₫, 25%, 20.000 ₫, 
Rainbow L’affair, Mặt Nạ 3 Bước Rainbow L’affair Dưỡng Ẩm Chiết Xuất Tràm Trà, 29.000 ₫, 52%, 60.000 ₫, 
Dr.Morita, Mặt Nạ Dr.Morita Ngọc Trai Đen Dưỡng Sáng Da 30g, 29.000 ₫, 26%, 39.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Tươi Mát Cho Da Dầu, 158.000 ₫, 28%, 219.000 ₫, 
Klairs, Nước Hoa Hồng Klairs Không Mùi Cho Da Nhạy Cảm 180ml, 266.000 ₫, 35%, 409.000 ₫, 
La Roche-Posay, Kem Chống Nắng La Roche-Posay Kiểm Soát Dầu SPF50+ 50ml, 396.000 ₫, 26%, 535.000 ₫, 
Skin1004, Kem Chống Nắng Skin1004 Cho Da Nhạy Cảm SPF 50+ 50ml, 276.000 ₫, 35%, 425.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Làm Sạch Sâu Trang Điểm 400ml, 159.000 ₫, 27%, 219.000 ₫, 
Anessa, Sữa Chống Nắng Anessa Dưỡng Da Kiềm Dầu 60ml, 393.000 ₫, 45%, 715.000 ₫, 
Bioderma, Nước Tẩy Trang Bioderma Dành Cho Da Nhạy Cảm 500ml, 393.000 ₫, 25%, 525.000 ₫, 
CeraVe, Sữa Rửa Mặt CeraVe Sạch Sâu Cho Da Thường Đến Da Dầu 473ml, 389.000 ₫, 12%, 440.000 ₫, 
Bioderma, Nước Tẩy Trang Bioderma Dành Cho Da Dầu & Hỗn Hợp 500ml, 393.000 ₫, 25%, 525.000 ₫, 
Anessa, Sữa Chống Nắng Anessa Cho Da Nhạy Cảm & Trẻ Em 60ml, 393.000 ₫, 45%, 715.000 ₫, 
Cosrx, Gel Rửa Mặt Cosrx Tràm Trà, 118.000 ₫, 65%, 339.000 ₫, 
La Roche-Posay, Nước Tẩy Trang La Roche-Posay Dành Cho Da Nhạy Cảm 400ml, 370.000 ₫, 25%, 495.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Dưỡng Ẩm Cho Da Thường, 159.000 ₫, 27%, 219.000 ₫, 
La Roche-Posay, Kem Dưỡng La Roche-Posay Giúp Phục Hồi Da Đa Công Dụng 40ml, 310.000 ₫, 21%, 390.000 ₫, 
Garnier, Nước Tẩy Trang Garnier Dành Cho Da Dầu Và Mụn 400ml (Mới), 139.000 ₫, 18%, 169.000 ₫, 
Mediheal, Mặt Nạ Mediheal Than Hoạt Tính Dưỡng Sáng Da 25ml, 35.000 ₫, 53%, 74.000 ₫, 
Dr.Morita, Mặt Nạ Dr.Morita Làm Dịu, 27.000 ₫, 23%, 35.000 ₫, 
3W Clinic, Mặt Nạ 3W CLINIC Chiết Xuất Collagen 23ml, 9.000 ₫, 25%, 12.000 ₫, 
lookATME, Mặt Nạ lookATME Thanh Lọc Da Từ Than Hoạt Tính 25ml, 24.000 ₫, 25%, 32.000 ₫, 
Freeman, [HSD 04/2024] Mặt Nạ Freeman Than Hoạt Tính & Muối Biển Thải Độc Da 25ml, 23.000 ₫, 61%, 59.000 ₫, 
JMsolution, Mặt Nạ JMsolution Dưỡng Ẩm Bảo Vệ Da Chuyên Sâu 30ml, 22.000 ₫, 44%, 39.000 ₫, 
Mediheal, Mặt Nạ Mediheal Dưỡng Sáng, 21.000 ₫, 65%, 60.000 ₫, 
Milaganics, [Mini] Gel Nha Đam Milaganics Dưỡng Ẩm & Làm Mềm Da 30ml, 20.000 ₫, 44%, 36.000 ₫, 
Bioderma, [Mini] Nước Tẩy Trang Bioderma 10ml (Màu Ngẫu Nhiên), 19.000 ₫, not available, not available, 
PUREDERM, Mặt Nạ Purederm Dưỡng Da Chiết Xuất Bơ 18g, 19.000 ₫, 5%, 20.000 ₫, 
PUREDERM, Mặt Nạ Purederm Dưỡng Da Chiết Xuất Cà Phê 18g, 19.000 ₫, 5%, 20.000 ₫, 
Bioderma, [Mini] Kem Chống Nắng Bioderma Giảm Bóng Nhờn 2ml, 19.000 ₫, 5%, 20.000 ₫, 
Mediheal, Mặt Nạ Mediheal Tinh Chất Chanh Tươi Dưỡng Sáng Da 25ml, 19.000 ₫, 49%, 37.000 ₫, 
LIXIBOX, Mặt Nạ Dưỡng Da Lixibox (Ngẫu Nhiên), 9.000 ₫, 70%, 30.000 ₫, 
PURITA, Mặt Nạ Giấy Purita Chiết Xuất Từ Kim Cương 22g, 15.000 ₫, 25%, 20.000 ₫, 
PURITA, Mặt Nạ Giấy Purita Chiết Xuất Sáp Ong 22g, 15.000 ₫, 25%, 20.000 ₫, 
Mediheal, [HSD 08/2024] Mặt Nạ Mediheal Tinh Chất Việt Quất Ngăn Ngừa Lão Hóa 25ml, 11.000 ₫, 27%, 15.000 ₫, 
PURITA, Mặt Nạ Giấy Purita Chiết Xuất Bột Than 22g, 15.000 ₫, 25%, 20.000 ₫, 
Banobagi, Mặt Nạ Banobagi Bạch Ngọc Dưỡng Sáng Da 25g, 15.000 ₫, 25%, 20.000 ₫, 
PURITA, Mặt Nạ Giấy Purita Chiết Xuất Hoạt Chất Arbutin 22g, 15.000 ₫, 25%, 20.000 ₫, 
May Island, [HSD 07/2024] Mặt Nạ May Island Tinh Chất Ốc Sên Săn Chắc Da 25ml, 5.000 ₫, 64%, 14.000 ₫, 
PURITA, Mặt Nạ Purita Chiết Xuất Vàng Dưỡng Ẩm, 15.000 ₫, 25%, 20.000 ₫, 
PURITA, Mặt Nạ Giấy Purita Chiết Xuất Lô Hội 22g, 15.000 ₫, 25%, 20.000 ₫, 
Mediheal, Mặt Nạ Mediheal Làm Dịu, 15.000 ₫, 21%, 19.000 ₫, 
PURITA, Mặt Nạ Giấy Purita Chiết Xuất Nọc Rắn Dưỡng Ẩm Da 22g, 15.000 ₫, 25%, 20.000 ₫, 
Ciracle, Miếng Đẩy Mụn Đầu Đen Ciracle Goodbye Blackhead 1 Cái, 11.000 ₫, 45%, 20.000 ₫, 
May Island, [HSD 07/2024] Mặt Nạ May Island Tinh Chất Trà Xanh Làm Dịu Da 25ml, 5.000 ₫, 64%, 14.000 ₫, 
L'Oreal, Combo 2 Nước Tẩy Trang L'Oreal Dưỡng Ẩm Cho Da Thường, 299.000 ₫, 32%, 438.000 ₫, 
La Roche-Posay, Combo La Roche Posay Làm Sạch & Làm Dịu Cho Da Dầu Mụn, 376.000 ₫, 23%, 490.000 ₫, 
Sunplay, Combo 2 Sữa Chống Nắng Sunplay Skin Aqua Dưỡng Da Sáng Mịn 25g, 202.000 ₫, 15%, 238.000 ₫, 
La Roche-Posay, Combo La Roche-Posay Làm Sạch & Tẩy Trang Cho Da Nhạy Cảm 400mlx2, 798.000 ₫, 19%, 990.000 ₫, 
Cocoon, Combo Cocoon Túi Refill Tẩy Da Chết Toàn Thân 600ml + Nước Tẩy Trang Bí Đao 500ml, 496.000 ₫, 20%, 620.000 ₫, 
Neutrogena, Combo Kem Dưỡng Neutrogena Cấp Nước Cho Da Dầu 50g + 15g, 306.000 ₫, 36%, 480.000 ₫, 
Cocoon, Combo Cocoon Tẩy Da Chết Toàn Thân 600ml + 200ml & Tẩy Da Chết Mặt 150ml, 325.000 ₫, 47%, 615.000 ₫, 
L'Oreal, Combo L'Oreal Serum Dưỡng Sáng 30ml + Nước Tẩy Trang Da Dầu 400ml, 520.000 ₫, 20%, 648.000 ₫, 
Sunplay, Combo Sunplay Lotion Chống Nắng Dưỡng Thể 150g + Sữa Chống Nắng Dưỡng Sáng Mịn 25g, 258.000 ₫, 20%, 323.000 ₫, 
Neutrogena, Combo Neutrogena Nước Hoa Hồng + Kem Dưỡng Cho Da Dầu, 158.000 ₫, 36%, 245.000 ₫, 
Cocoon, Combo Cocoon Tẩy Da Chết Toàn Thân Cà Phê 200ml + Sữa Chống Nắng Bí Đao 15ml, 280.000 ₫, not available, not available, 
L'Oreal, Combo 2 Nước Tẩy Trang L'Oreal Làm Sạch Và Cấp Ẩm 400ml, 419.000 ₫, 22%, 538.000 ₫, 
Bioderma, Combo Bioderma Nước Tẩy Trang 500ml + Gel Rửa Mặt Cho Da Dầu & Hỗn Hợp 200ml, 653.000 ₫, 23%, 850.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Tươi Mát Cho Da Dầu, 158.000 ₫, 28%, 219.000 ₫, 
Klairs, Nước Hoa Hồng Klairs Không Mùi Cho Da Nhạy Cảm 180ml, 266.000 ₫, 35%, 409.000 ₫, 
La Roche-Posay, Kem Chống Nắng La Roche-Posay Kiểm Soát Dầu SPF50+ 50ml, 396.000 ₫, 26%, 535.000 ₫, 
Skin1004, Kem Chống Nắng Skin1004 Cho Da Nhạy Cảm SPF 50+ 50ml, 276.000 ₫, 35%, 425.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Làm Sạch Sâu Trang Điểm 400ml, 159.000 ₫, 27%, 219.000 ₫, 
Anessa, Sữa Chống Nắng Anessa Dưỡng Da Kiềm Dầu 60ml, 393.000 ₫, 45%, 715.000 ₫, 
Bioderma, Nước Tẩy Trang Bioderma Dành Cho Da Nhạy Cảm 500ml, 393.000 ₫, 25%, 525.000 ₫, 
CeraVe, Sữa Rửa Mặt CeraVe Sạch Sâu Cho Da Thường Đến Da Dầu 473ml, 389.000 ₫, 12%, 440.000 ₫, 
Bioderma, Nước Tẩy Trang Bioderma Dành Cho Da Dầu & Hỗn Hợp 500ml, 393.000 ₫, 25%, 525.000 ₫, 
Anessa, Sữa Chống Nắng Anessa Cho Da Nhạy Cảm & Trẻ Em 60ml, 393.000 ₫, 45%, 715.000 ₫, 
Cosrx, Gel Rửa Mặt Cosrx Tràm Trà, 118.000 ₫, 65%, 339.000 ₫, 
La Roche-Posay, Nước Tẩy Trang La Roche-Posay Dành Cho Da Nhạy Cảm 400ml, 370.000 ₫, 25%, 495.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Dưỡng Ẩm Cho Da Thường, 159.000 ₫, 27%, 219.000 ₫, 
La Roche-Posay, Kem Dưỡng La Roche-Posay Giúp Phục Hồi Da Đa Công Dụng 40ml, 310.000 ₫, 21%, 390.000 ₫, 
Garnier, Nước Tẩy Trang Garnier Dành Cho Da Dầu Và Mụn 400ml (Mới), 139.000 ₫, 18%, 169.000 ₫, 
WonJin, Mặt Nạ Wonjin Nâng Cơ, 22.000 ₫, 63%, 60.000 ₫, 
Cocoon, Combo Cocoon Nước Tẩy Trang Bí Đao 140ml + Tẩy Da Chết Mặt Cà Phê Đắk Lắk 150ml, 165.000 ₫, 48%, 320.000 ₫, 
Cocoon, Combo Nước Tẩy Trang Cocoon Bí Đao 140ml + Bông Tẩy Trang Hotosu 150 Miếng, 104.000 ₫, 42%, 180.000 ₫, 
WonJin, Mặt Nạ Wonjin Cung Cấp Năng Lượng, 22.000 ₫, 63%, 60.000 ₫, 
Cocoon, Combo Cocoon Nước Tẩy Trang Bí Đao 500ml + Sữa Chống Nắng Bí Đao 50ml, 395.000 ₫, 43%, 690.000 ₫, 
Sunplay, Combo Sunplay Sữa Chống Nắng Ngăn Sạm & Hiệu Chỉnh Sắc Da, 229.000 ₫, 11%, 257.000 ₫, 
Cocoon, Combo Cocoon Nước Tẩy Trang Bí Đao 140ml + Sữa Chống Nắng Bí Đao 15ml, 155.000 ₫, 48%, 300.000 ₫, 
Senka, Combo Senka Nước Tẩy Trang Cấp Ẩm, 119.000 ₫, 50%, 238.000 ₫, 
Silkygirl, Nước Tẩy Trang Silkygirl Làm Sạch Da Dịu Nhẹ 320ml, 145.000 ₫, 8%, 158.000 ₫, 
Foodaholic, Combo 5 Mặt Nạ Foodaholic Vitamin A Sáng Da, 45.000 ₫, 59%, 110.000 ₫, 
Cocoon, Combo 2 Gel Rửa Mặt Cocoon Bí Đao Giúp Giảm Dầu & Mụn 310ml, 501.000 ₫, 15%, 590.000 ₫, 
WonJin, Mặt Nạ Wonjin Cấp Ẩm Chuyên Sâu 30g, 22.000 ₫, 63%, 60.000 ₫, 
Nature Republic, Combo 5 Mặt Nạ Nature Republic Chiết Xuất Lô Hội Làm Dịu Da 23ml, 70.000 ₫, 26%, 95.000 ₫, 
Swiss Image, Kem Dưỡng Swiss Image Sáng Da, 384.000 ₫, 20%, 480.000 ₫, 
Hada Labo, Combo Hada Labo Sữa Rửa Mặt & Lotion Dưỡng Ẩm Da Dầu, 252.000 ₫, not available, not available, 
Nature Republic, Combo 5 Mặt Nạ Nature Republic Chiết Xuất Cà Chua Sáng Da 23ml, 70.000 ₫, 26%, 95.000 ₫, 
Cocoon, Combo Cocoon Kem Chống Nắng 50ml + Nước Tẩy Trang Bí Đao 140ml, 432.000 ₫, 20%, 540.000 ₫, 
Neutrogena, Combo Kem Dưỡng Neutrogena Cho Da Khô 50g + Da Dầu 15g, 340.000 ₫, 38%, 550.000 ₫, 
Cocoon, Combo Cocoon Tẩy Da Chết Mặt 150ml & Môi Từ Cà Phê Đắk Lắk (Không Hộp) 5g, 215.000 ₫, 10%, 240.000 ₫, 
The SAEM, Mặt Nạ The Saem Chiết Xuất Trái Bơ Dưỡng Sáng Giữ Ẩm 21ml, 30.000 ₫, not available, not available, 
innisfree, Bộ innisfree Dưỡng Ẩm, 159.000 ₫, 47%, 300.000 ₫, 
Cocoon, Combo Cocoon Sữa Chống Nắng Bí Đao 15ml + Dầu Tẩy Trang Hoa Hồng 140ml, 180.000 ₫, 46%, 335.000 ₫, 
Cosrx, Miếng Dán Mụn Cosrx Che Mụn Hiệu Quả, 94.000 ₫, 21%, 119.000 ₫, 
The SAEM, Mặt Nạ The Saem Chiết Xuất Hoa Hồng Dưỡng Sáng Giữ Ẩm 21ml, 30.000 ₫, not available, not available, 
Chacott, Nước Tẩy Trang Chacott for Professionals 500ml, 349.000 ₫, 42%, 600.000 ₫, 
Cocoon, Combo Cocoon Sữa Chống Nắng Bí Đao 50ml + Tinh Chất Nghệ Hưng Yên 30ml, 395.000 ₫, 45%, 720.000 ₫, 
Cosrx, Sữa Rửa Mặt Cosrx Salicylic Acid 0.5% Tái Tạo Da 50ml, 159.000 ₫, not available, not available, 
The Lab, Kem Chống Nắng The Lab Nâng Tông Da SPF50+ PA++++ 40ml, 553.000 ₫, 20%, 693.000 ₫, 
Neutrogena, Combo Neutrogena Kem Chống Nắng + Kem Dưỡng Cho Da Dầu, 263.000 ₫, 48%, 510.000 ₫, 
Neutrogena, Combo Neutrogena Sữa Tắm + Sữa Rửa Mặt Làm Sạch Sâu 2 Món, 284.000 ₫, 35%, 435.000 ₫, 
B.O.M, Combo 5 Mặt Nạ B.O.M Hydrating Cung Cấp Độ Ẩm Cho Da 25g, 230.000 ₫, 6%, 245.000 ₫, 
Cocoon, Combo Cocoon Kem Chống Nắng Bí Đao & Tinh Chất Nghệ Hưng Yên, 576.000 ₫, 20%, 720.000 ₫, 
Cocoon, Combo Cocoon Tinh Chất Nghệ Hưng Yên x2.2 30ml + Sữa Chống Nắng Bí Đao 50ml, 465.000 ₫, 46%, 860.000 ₫, 
Melano CC, [HSD 11/2024] Dung Dịch Melano CC Dưỡng Sáng Da, 120.000 ₫, 41%, 202.000 ₫, 
Swiss Image, Serum Swiss Image Dưỡng Sáng Da, 400.000 ₫, 20%, 500.000 ₫, 
Sunplay, Combo 2 Sữa Chống Nắng Sunplay Bảo Vệ Vượt Trội 30g, 153.000 ₫, 20%, 192.000 ₫, 
Hada Labo, Combo Hada Labo Làm Sạch, 340.000 ₫, 2%, 346.000 ₫, 
Cocoon, Combo Cocoon Kem Chống Nắng Bí Đao & Tinh Chất Nghệ Hưng Yên x2.2, 774.000 ₫, 10%, 860.000 ₫, 
Acnes, Combo Miếng Dán Mụn Acnes Giúp Giảm Mụn Sưng Viêm 2x24 Miếng, 96.000 ₫, 20%, 120.000 ₫, 
JMsolution, Mặt Nạ JMsolution Hoa Cúc Alaska Cấp Ẩm Chuyên Sâu 30ml, 22.000 ₫, 44%, 39.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Tươi Mát Cho Da Dầu, 158.000 ₫, 28%, 219.000 ₫, 
Klairs, Nước Hoa Hồng Klairs Không Mùi Cho Da Nhạy Cảm 180ml, 266.000 ₫, 35%, 409.000 ₫, 
La Roche-Posay, Kem Chống Nắng La Roche-Posay Kiểm Soát Dầu SPF50+ 50ml, 396.000 ₫, 26%, 535.000 ₫, 
Skin1004, Kem Chống Nắng Skin1004 Cho Da Nhạy Cảm SPF 50+ 50ml, 276.000 ₫, 35%, 425.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Làm Sạch Sâu Trang Điểm 400ml, 159.000 ₫, 27%, 219.000 ₫, 
Anessa, Sữa Chống Nắng Anessa Dưỡng Da Kiềm Dầu 60ml, 393.000 ₫, 45%, 715.000 ₫, 
Bioderma, Nước Tẩy Trang Bioderma Dành Cho Da Nhạy Cảm 500ml, 393.000 ₫, 25%, 525.000 ₫, 
CeraVe, Sữa Rửa Mặt CeraVe Sạch Sâu Cho Da Thường Đến Da Dầu 473ml, 389.000 ₫, 12%, 440.000 ₫, 
Bioderma, Nước Tẩy Trang Bioderma Dành Cho Da Dầu & Hỗn Hợp 500ml, 393.000 ₫, 25%, 525.000 ₫, 
Anessa, Sữa Chống Nắng Anessa Cho Da Nhạy Cảm & Trẻ Em 60ml, 393.000 ₫, 45%, 715.000 ₫, 
Cosrx, Gel Rửa Mặt Cosrx Tràm Trà, 118.000 ₫, 65%, 339.000 ₫, 
La Roche-Posay, Nước Tẩy Trang La Roche-Posay Dành Cho Da Nhạy Cảm 400ml, 370.000 ₫, 25%, 495.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Dưỡng Ẩm Cho Da Thường, 159.000 ₫, 27%, 219.000 ₫, 
La Roche-Posay, Kem Dưỡng La Roche-Posay Giúp Phục Hồi Da Đa Công Dụng 40ml, 310.000 ₫, 21%, 390.000 ₫, 
Garnier, Nước Tẩy Trang Garnier Dành Cho Da Dầu Và Mụn 400ml (Mới), 139.000 ₫, 18%, 169.000 ₫, 
Rainbow L’affair, Combo 3 Mặt Nạ Rainbow L’affair Vitamin Làm Sáng Da 25g, 120.000 ₫, not available, not available, 
B.O.M, Combo 5 Mặt Nạ B.O.M Làm Dịu Và Dưỡng Da Mềm Mại 25g, 230.000 ₫, 6%, 245.000 ₫, 
The Lab, Nước Cân Bằng The Lab Làm Dịu Da Thuần Chay 200ml, 431.000 ₫, 20%, 539.000 ₫, 
australis, Lotion Chống Nắng Australis Le Tan SPF50+ Cho Da Nhạy Cảm 50ml, 335.000 ₫, 20%, 420.000 ₫, 
Eucerin, Combo Eucerin Tinh Chất Giảm Thâm Mụn 40ml + Kem Dưỡng Kiểm Soát Dầu 50ml, 1.020.000 ₫, 10%, 1.139.000 ₫, 
Hada Labo, Dầu Tẩy Trang Hada Labo Dưỡng Ẩm 200ml (Nhập Khẩu Nhật), 241.000 ₫, 23%, 315.000 ₫, 
Neutrogena, Combo Neutrogena Kem Chống Nắng 88ml + Kem Dưỡng Da Dầu 50g + Nước Tẩy Trang 400ml, 501.000 ₫, 50%, 1.009.000 ₫, 
The Lab, Kem Dưỡng The Lab Cấp Ẩm, 431.000 ₫, 20%, 539.000 ₫, 
Bioderma, Combo 2 Nước Tẩy Trang Bioderma Cho Da Nhạy Cảm 500ml, 706.000 ₫, 33%, 1.050.000 ₫, 
Obagi, Serum Obagi Vitamin C 15% Sáng Da & Chống Oxy Hóa 12.5ml, 890.000 ₫, 15%, 1.050.000 ₫, 
Foodaholic, Combo 10 Mặt Nạ Foodaholic Bột Kim Cương Dưỡng Sáng Da 23g, 90.000 ₫, 59%, 220.000 ₫, 
Bioderma, Serum Bioderma Dưỡng Ẩm Và Làm Dịu Dành Cho Da Nhạy Cảm 30ml, 765.000 ₫, not available, not available, 
Vichy, Bộ Sản Phẩm Vichy Làm Sạch & Chống Nắng Dưỡng Da 2 Món, 874.000 ₫, 19%, 1.080.000 ₫, 
Avène, Combo Xịt Khoáng Avène Cấp Nước Dịu Da (2x300ml + 50ml), 889.000 ₫, 15%, 1.045.000 ₫, 
B.O.M, Combo 10 Mặt Nạ B.O.M Brightening Dưỡng Sáng Da 25g, 460.000 ₫, 6%, 490.000 ₫, 
The SAEM, Mặt Nạ The Saem Chiết Xuất Cà Chua Dưỡng Sáng Giữ Ẩm 21ml, 15.000 ₫, 50%, 30.000 ₫, 
Olay, Combo Kem Dưỡng Olay Dịu Nhẹ, 525.000 ₫, 20%, 658.000 ₫, 
Cocoon, Combo Cocoon Tinh Chất Bí Đao N15 70ml & Kem Chống Nắng 50ml, 797.000 ₫, 10%, 890.000 ₫, 
Silkygirl, Nước Tẩy Trang Silkygirl Làm Sạch Da Dịu Nhẹ 105ml, 97.000 ₫, 1%, 98.000 ₫, 
B.O.M, Combo 10 Mặt Nạ B.O.M Hydrating Cung Cấp Độ Ẩm Cho Da 25g, 460.000 ₫, 6%, 490.000 ₫, 
Arumtown, Mặt Nạ Arumtown Retinol Tái Tạo Da, 15.000 ₫, 40%, 25.000 ₫, 
innisfree, Kem Dưỡng Ẩm innisfree Nâng Tông Da Hoa Anh Đào 50ml, 374.000 ₫, 25%, 500.000 ₫, 
Naris Cosmetics, Bộ Dưỡng Da Naris Cosmetics Chiết Xuất Collagen Ngừa Lão Hóa 3 Món, 1.090.000 ₫, not available, not available, 
L'Oreal, Serum Chống Nắng L'Oreal Phổ Rộng Mỏng Nhẹ, 319.000 ₫, 26%, 429.000 ₫, 
POND'S, Combo Pond's Nước Tẩy Trang Sạch Sâu 400ml + Tinh Chất Sáng Da 30g, 345.000 ₫, 12%, 391.000 ₫, 
innisfree, Kem Chống Nắng innisfree Nâng Tông Kiềm Dầu 60ml (Mới), 324.000 ₫, 28%, 450.000 ₫, 
SVR, Bộ Gel Rửa Mặt SVR Không Chứa Xà Phòng Cho Da Dầu 200ml + 55ml, 304.000 ₫, 20%, 380.000 ₫, 
B.O.M, Combo 10 Mặt Nạ B.O.M Làm Dịu Và Dưỡng Da Mềm Mại 25g, 460.000 ₫, 6%, 490.000 ₫, 
Vichy, Bộ Sản Phẩm Vichy 02 Cấp Ẩm & Làm Sạch Da 3 Món, 579.000 ₫, 7%, 620.000 ₫, 
Biochem, Mặt Nạ Biochem Dưỡng Ẩm & Làm Sáng Da 24ml, 79.500 ₫, not available, not available, 
Senka, Combo Senka Sữa Tắm Hương Hoa Tươi Mát 500ml & Sữa Rửa Mặt Perfect Whip 120g, 235.000 ₫, 9%, 258.000 ₫, 
Curél, Gel Dưỡng Ẩm Curél Chuyên Sâu Cho Da Lão Hóa 40g, 588.000 ₫, 28%, 819.000 ₫, 
La Roche-Posay, [Mini] Kem Chống Nắng La Roche-Posay Kiểm Soát Dầu SPF50+ 3ml, 19.000 ₫, 62%, 50.000 ₫, 
SVR, Bộ SVR Serum Giảm Mụn Mờ Thâm 30ml & Gel Làm Sạch 55ml, 589.000 ₫, 15%, 695.000 ₫, 
Cell Fusion C, Combo 6 Kem Chống Nắng Cell Fusion C Nâng Tông Da 50mlx6, 2.900.000 ₫, 14%, 3.360.000 ₫, 
Acnes, Combo Acnes Sữa Chống Nắng Ngừa Mụn 50g & Miếng Dán Mụn 24 Miếng, 202.000 ₫, 3%, 208.000 ₫, 
Eucerin, [Mua 1 Tặng 1] Eucerin Serum Mờ Thâm Nám 30ml + Nước Dưỡng Sáng Da 100ml, 1.313.000 ₫, 10%, 1.459.000 ₫, 
innisfree, Kem Dưỡng innisfree Cấp Ẩm Từ Chiết Xuất Trà Xanh 50ml (Mới), 480.000 ₫, 20%, 600.000 ₫, 
Evoluderm, Xịt Khoáng Evoluderm Cấp Nước & Làm Dịu Da 50ml, 72.000 ₫, 42%, 125.000 ₫, 
Melano CC, Serum Melano CC Dưỡng Sáng Cao Cấp, 323.000 ₫, 15%, 380.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Tươi Mát Cho Da Dầu, 158.000 ₫, 28%, 219.000 ₫, 
Klairs, Nước Hoa Hồng Klairs Không Mùi Cho Da Nhạy Cảm 180ml, 266.000 ₫, 35%, 409.000 ₫, 
La Roche-Posay, Kem Chống Nắng La Roche-Posay Kiểm Soát Dầu SPF50+ 50ml, 396.000 ₫, 26%, 535.000 ₫, 
Skin1004, Kem Chống Nắng Skin1004 Cho Da Nhạy Cảm SPF 50+ 50ml, 276.000 ₫, 35%, 425.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Làm Sạch Sâu Trang Điểm 400ml, 159.000 ₫, 27%, 219.000 ₫, 
Anessa, Sữa Chống Nắng Anessa Dưỡng Da Kiềm Dầu 60ml, 393.000 ₫, 45%, 715.000 ₫, 
Bioderma, Nước Tẩy Trang Bioderma Dành Cho Da Nhạy Cảm 500ml, 393.000 ₫, 25%, 525.000 ₫, 
CeraVe, Sữa Rửa Mặt CeraVe Sạch Sâu Cho Da Thường Đến Da Dầu 473ml, 389.000 ₫, 12%, 440.000 ₫, 
Bioderma, Nước Tẩy Trang Bioderma Dành Cho Da Dầu & Hỗn Hợp 500ml, 393.000 ₫, 25%, 525.000 ₫, 
Anessa, Sữa Chống Nắng Anessa Cho Da Nhạy Cảm & Trẻ Em 60ml, 393.000 ₫, 45%, 715.000 ₫, 
Cosrx, Gel Rửa Mặt Cosrx Tràm Trà, 118.000 ₫, 65%, 339.000 ₫, 
La Roche-Posay, Nước Tẩy Trang La Roche-Posay Dành Cho Da Nhạy Cảm 400ml, 370.000 ₫, 25%, 495.000 ₫, 
L'Oreal, Nước Tẩy Trang L'Oreal Dưỡng Ẩm Cho Da Thường, 159.000 ₫, 27%, 219.000 ₫, 
La Roche-Posay, Kem Dưỡng La Roche-Posay Giúp Phục Hồi Da Đa Công Dụng 40ml, 310.000 ₫, 21%, 390.000 ₫, 
Garnier, Nước Tẩy Trang Garnier Dành Cho Da Dầu Và Mụn 400ml (Mới), 139.000 ₫, 18%, 169.000 ₫, 
Byphasse, Nước Tẩy Trang Byphasse Cho Mọi Loại Da 500ml x 12 Chai, 1.140.000 ₫, 47%, 2.160.000 ₫, 
Rainbow L’affair, Mặt Nạ Rainbow L’affair 3 Bước Dưỡng Ẩm Cho Mọi Loại Da, 29.000 ₫, 52%, 60.000 ₫, 
Rainbow L’affair, Mặt Nạ 3 Bước Rainbow L’affair Làm Dịu Da Chiết Xuất Lô Hội, 32.000 ₫, 47%, 60.000 ₫, 
Rainbow L’affair, Mặt Nạ 3 Bước Rainbow L’affair Dưỡng Sáng Da, 29.000 ₫, 52%, 60.000 ₫, 
Biochem, Mặt Nạ Biochem Dưỡng Ẩm & Làm Săn Chắc Da 24ml, 79.500 ₫, not available, not available, 
Eucerin, [Mua 1 Tặng 1] Eucerin Serum Giảm Thâm Mụn 40ml + Gel Rửa Mặt Cho Da Mụn 75ml, 584.000 ₫, 10%, 649.000 ₫, 
Embryolisse, Nước Tẩy Trang Embryolisse Cây Phỉ Cho Mọi Loại Da 250ml, 325.000 ₫, not available, not available, 
Melano CC, Sữa Rửa Mặt Melano CC Dưỡng Sáng, 153.000 ₫, 15%, 180.000 ₫, 
LuLuLun, [HSD 05/2024] Mặt Nạ LuLuLun Dưỡng Ẩm Da (Gói 1 Miếng), 19.000 ₫, 61%, 49.000 ₫, 
innisfree, Combo 2 Mặt Nạ innisfree Chăm Sóc Lỗ Chân Lông 100ml, 504.000 ₫, 30%, 720.000 ₫, 
BNBG, Mặt Nạ BNBG Exosome Nâng Cơ, 22.000 ₫, 50%, 44.000 ₫, 
Sunplay, Combo Sữa Chống Nắng Sunplay Và Gel Dưỡng Melano CC Sáng Da 2 Món, 406.000 ₫, 12%, 459.000 ₫, 
