NSX, Description, New Price, Discount percent, Old Price, 
Hotosu, Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 25.000 ₫, 29%, 35.000 ₫, 
DHC, Son Dưỡng Môi DHC Không Màu Hỗ Trợ Giảm Thâm Môi 1.5g, 159.000 ₫, 20%, 199.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Mịn Lì 24H #21N 15g, 619.000 ₫, 2%, 630.000 ₫, 
Ipek Klasik, Combo 4 Bông Tẩy Trang Ipek 150 Miếng, 111.000 ₫, 44%, 200.000 ₫, 
Vaseline, Sáp Dưỡng Môi Vaseline Hồng Xinh 7g, 55.000 ₫, 33%, 82.000 ₫, 
innisfree, Phấn Phủ innisfree Kiềm Dầu Dạng Bột Khoáng 5g (Mới 2023), 121.000 ₫, 33%, 180.000 ₫, 
Mihoo, Bông Tẩy Trang Mihoo Kokimi Bông Vuông Túi 240 Miếng, 47.000 ₫, 15%, 55.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Căng Bóng Tự Nhiên 24H #21N 15g, 534.000 ₫, 15%, 630.000 ₫, 
Black Rouge, Son Kem Lì Black Rouge A12 Dashed Brown Nâu Gạch 4.5g, 164.000 ₫, 45%, 298.000 ₫, 
Silcot, Combo 3 Bông Tẩy Trang Silcot Cơ Bản 82 Miếng/Hộp, 100.000 ₫, 15%, 117.000 ₫, 
Hotosu, Combo 5 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 125.000 ₫, 29%, 175.000 ₫, 
Ipek Klasik, Bông Tẩy Trang Ipek 150 Miếng, 27.000 ₫, 37%, 43.000 ₫, 
Silcot, Bông Tẩy Trang Silcot Cơ Bản Hộp 82 Miếng, 32.000 ₫, 27%, 44.000 ₫, 
Browit, Chuốt Mi Browit Kéo Dài Và Cong Mi Dạng Đầu Lược 5.5g, 99.000 ₫, 34%, 149.000 ₫, 
VACOSI, Cọ Phủ Vacosi Đầu Dẹp Tán Xoè M07, 234.000 ₫, not available, not available, 
VACOSI, Phấn Mắt Vacosi 3 Màu (Hộp Tròn) 04 Candie 5g, 94.000 ₫, not available, not available, 
Silkygirl, Son Kem Lì Silkygirl Nhẹ Môi Đỏ Đất 02 Mauve Mallow 3.8ml, 166.000 ₫, 7%, 179.000 ₫, 
Naris Cosmetics, [HSD 03/2024] Lót Dưỡng Môi Naris Cosmetics Ngừa Thâm, 67.000 ₫, 80%, 335.000 ₫, 
Lip Pure, [HSD 04/2024] Son Dưỡng Lip Pure Có Màu Bergamot Orange - Cam Cháy 3.8g, 42.000 ₫, 57%, 98.000 ₫, 
Secret Key, [HSD 10/2024] Son Lì Secret Key Màu Deep Plum 3.4g, 88.000 ₫, 30%, 125.000 ₫, 
Black Rouge, Gel Nhũ Mắt Black Rouge Màu GU01 Mystery Black 2g, 269.000 ₫, 15%, 318.000 ₫, 
Silkygirl, Son Lì Silkygirl Siêu Mịn 05 Rosewood Màu Hồng Đất 3.5g, 133.000 ₫, 16%, 158.000 ₫, 
Real Techniques, Cọ Tán Nền Real Techniques Foundation Blender, 234.000 ₫, 16%, 280.000 ₫, 
3CE, [HSD 09/2024] Son Thỏi Lì 3CE Vỏ Trong Suốt Smoke Pink - Hồng Hun Khói 3.5g, 261.000 ₫, 31%, 380.000 ₫, 
Cathy Doll, [HSD 07/2024] Son Thỏi Cathy Doll Mịn Lì 01 Buddy Beige 3.5g, 135.000 ₫, 40%, 225.000 ₫, 
Silkygirl, [HSD 11/2024] Phấn Phủ Silkygirl Dạng Bột Giảm Nhờn 02 Tông Tự Nhiên 10g, 122.000 ₫, 35%, 188.000 ₫, 
Cathy Doll, [HSD 07/2024] Son Tint Và Má Hồng Cathy Doll 01 Charming Pink 3.5g, 99.000 ₫, 40%, 165.000 ₫, 
MAC, Phấn Nền Phủ MAC #NC15 Màu Be Nhạt Cho Da Sáng 15g, 1.090.000 ₫, not available, not available, 
Cathy Doll, [HSD 08/2024] Kẻ Mày Cathy Doll 3 Trong 1 #04 Gray Brown 0.16g + 0.4g, 101.000 ₫, 40%, 169.000 ₫, 
Black Rouge, [HSD 05/2024] Son Tint Black Rouge LV05 Panic Mara Tím Mận 4.5g, 84.000 ₫, 72%, 298.000 ₫, 
ola, Bông Tẩy Trang Ola Silk Sense 100 Miếng, 27.000 ₫, not available, not available, 
VACOSI, Cọ Che Khuyết Điểm Vacosi Pro Đầu Nhọn FP16, 95.000 ₫, 15%, 112.000 ₫, 
MAC, [HSD 06/2024] Phấn Bắt Sáng MAC Màu Show Gold 9g, 535.000 ₫, 50%, 1.070.000 ₫, 
Shu Uemura, Dầu Tẩy Trang Shu Uemura Sáng Da, 1.001.000 ₫, 9%, 1.100.000 ₫, 
B.O.M, [HSD 03/2024] Son Kem Lì B.O.M #H BG 501 Vintage Brick - Đỏ Gạch 8.5g, 69.000 ₫, 56%, 156.000 ₫, 
3CE, Son Kem Lì 3CE Mịn Như Nhung Know Better - Đỏ Tía 4g, 294.000 ₫, 2%, 300.000 ₫, 
KAI, Bấm Mi Nhựa KAI Eyelash Curler KQ-0154 (Xanh Ngọc), 115.000 ₫, 7%, 123.000 ₫, 
Browit, Chì Kẻ Mày Browit Siêu Mảnh Màu Natural Brown 0.06g, 158.000 ₫, 21%, 199.000 ₫, 
VACOSI, Cọ Che Khuyết Điểm & Tạo Khối Vacosi Hình Xéo Bầu F15, 41.000 ₫, 16%, 49.000 ₫, 
Silkygirl, Son Lì Silkygirl Siêu Mịn 07 Blackcurrent Màu Đỏ Rượu 3.5g, 133.000 ₫, 16%, 158.000 ₫, 
B.O.M, [HSD 09/2024] Son Lì B.O.M #810 My Brick Red - Đỏ Gạch 3.5g, 216.000 ₫, 30%, 310.000 ₫, 
LipIce, Combo Son Dưỡng LipIce Không Màu Hương Dâu 4.3g + Matcha Hồng Tự Nhiên 2.4g, 145.000 ₫, 1%, 146.000 ₫, 
Artdeco, Lõi Thay Thế Kem Nền & Phấn Phủ Artdeco #12 Light Biscuit 9g, 349.000 ₫, not available, not available, 
Artdeco, Phấn Mắt Artdeco Màu 399 Glam Pink Treasure 0.8g, 169.000 ₫, not available, not available, 
VACOSI, Kem Chống Nắng Và Lót Trang Điểm Vacosi SPF50 PA+++ 45ml, 341.000 ₫, not available, not available, 
Gilaa, Son Kem Lì Gilaa Thế Hệ Mới 05 Gloomy Day - Cam Cháy 5g, 198.000 ₫, 21%, 250.000 ₫, 
Silkygirl, [HSD 11/2024] Má Hồng Dạng Thạch Silkygirl Màu Cam Sữa 03 Popsicle 3g, 134.000 ₫, 20%, 168.000 ₫, 
Lancôme, Son Môi Lancôme Mịn Lì Mềm Mịn #888 Đỏ Mận 3.4g, 751.000 ₫, 24%, 990.000 ₫, 
MAC, Phấn Bắt Sáng MAC Màu Beaming Blush 9g, 1.070.000 ₫, not available, not available, 
MAC, Son Thỏi MAC Mịn Lì 602 Chili - Đỏ Gạch 3g, 650.000 ₫, not available, not available, 
Lip Pure, Son Dưỡng Lipice Lip Pure Không Màu Không Mùi 3.9g, 74.000 ₫, 21%, 94.000 ₫, 
Kissme, Son Dưỡng Môi Kissme Cấp Ẩm Ngừa Khô Ráp Cho Bé 2.5g, 93.000 ₫, 15%, 109.000 ₫, 
Horus, Son Kem Horus 01 Rose Wood Màu Đỏ Cam Đất 3g, 77.000 ₫, 35%, 119.000 ₫, 
Pretty by Flormar, [HSD 04/2024] Phấn Mắt Pretty By Flormar 005 Greens Forever 8g, 72.000 ₫, 70%, 239.000 ₫, 
Hotosu, Combo 2 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 50.000 ₫, 29%, 70.000 ₫, 
Hotosu, Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 25.000 ₫, 29%, 35.000 ₫, 
DHC, Son Dưỡng Môi DHC Không Màu Hỗ Trợ Giảm Thâm Môi 1.5g, 159.000 ₫, 20%, 199.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Mịn Lì 24H #21N 15g, 619.000 ₫, 2%, 630.000 ₫, 
Ipek Klasik, Combo 4 Bông Tẩy Trang Ipek 150 Miếng, 111.000 ₫, 44%, 200.000 ₫, 
Vaseline, Sáp Dưỡng Môi Vaseline Hồng Xinh 7g, 55.000 ₫, 33%, 82.000 ₫, 
innisfree, Phấn Phủ innisfree Kiềm Dầu Dạng Bột Khoáng 5g (Mới 2023), 121.000 ₫, 33%, 180.000 ₫, 
Mihoo, Bông Tẩy Trang Mihoo Kokimi Bông Vuông Túi 240 Miếng, 47.000 ₫, 15%, 55.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Căng Bóng Tự Nhiên 24H #21N 15g, 534.000 ₫, 15%, 630.000 ₫, 
Black Rouge, Son Kem Lì Black Rouge A12 Dashed Brown Nâu Gạch 4.5g, 164.000 ₫, 45%, 298.000 ₫, 
Silcot, Combo 3 Bông Tẩy Trang Silcot Cơ Bản 82 Miếng/Hộp, 100.000 ₫, 15%, 117.000 ₫, 
Hotosu, Combo 5 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 125.000 ₫, 29%, 175.000 ₫, 
Ipek Klasik, Bông Tẩy Trang Ipek 150 Miếng, 27.000 ₫, 37%, 43.000 ₫, 
Silcot, Bông Tẩy Trang Silcot Cơ Bản Hộp 82 Miếng, 32.000 ₫, 27%, 44.000 ₫, 
Browit, Chuốt Mi Browit Kéo Dài Và Cong Mi Dạng Đầu Lược 5.5g, 99.000 ₫, 34%, 149.000 ₫, 
Pretty by Flormar, [HSD 04/2024] Phấn Mắt Pretty By Flormar 005 Greens Forever 8g, 72.000 ₫, 70%, 239.000 ₫, 
Essance, Phấn Nền Essance Dưỡng Sáng Siêu Mịn #23 Sắc Da Nâu 7g, 173.000 ₫, 25%, 230.000 ₫, 
Artdeco, Kem Nền Artdeco Che Phủ Cao Màu 86 Shell Beige 20ml, 719.000 ₫, not available, 720.000 ₫, 
Pretty by Flormar, Kem Nền Pretty By Flormar Cho Da Dầu 005 Soft Beige 30ml, 277.000 ₫, 25%, 369.000 ₫, 
Naris Cosmetics, [HSD 03/2025] Phấn Nền Naris Powder Foundation SPF18 PA++ Số 02, 230.000 ₫, 42%, 395.000 ₫, 
Black Rouge, Son Tint Black Rouge LV05 Panic Mara Tím Mận 4.5g, 209.000 ₫, 30%, 298.000 ₫, 
Artdeco, Phấn Mắt Artdeco Màu 820 Sparkle Moon Dust 0.8g, 189.000 ₫, not available, not available, 
Artdeco, Phấn Mắt Artdeco Màu 97 Pearly Pink Treasure 0.8g, 169.000 ₫, not available, not available, 
Pretty by Flormar, Kem Nền Mỏng Nhẹ Pretty By Flormar 005 Soft Beige 30ml, 277.000 ₫, 25%, 369.000 ₫, 
3CE, Son Bóng 3CE Căng Mọng Soul Like - Be Tự Nhiên 3g, 349.000 ₫, 8%, 380.000 ₫, 
Mamonde, Phấn Che Khuyết Điểm Tóc Mamonde 03 Reddish Brown 3.5g, 330.000 ₫, not available, not available, 
Gilaa, Son Kem Lì Gilaa 08 Take A Sip - Đỏ Rượu Vang 5g, 209.000 ₫, 30%, 298.000 ₫, 
Essance, Phấn Nền Essance Siêu Mịn Lâu Trôi Màu 13 Sắc Da Sáng 7g, 161.000 ₫, 30%, 230.000 ₫, 
Artdeco, Lõi Thay Thế Kem Nền & Phấn Phủ Artdeco #2 Tender Beige 9g, 349.000 ₫, not available, not available, 
Artdeco, Chì Kẻ Chân Mày Artdeco Ultra Fine Màu 25 Soft Drifwood 0.09g, 289.000 ₫, not available, not available, 
Artdeco, Lõi Thay Thế Phấn Phủ Dạng Nén Artdeco #8 Natural Peach 10g, 339.000 ₫, not available, not available, 
Artdeco, Lõi Thay Thế Phấn Tạo Khối Artdeco Màu 30 Terracotta 10g, 339.000 ₫, not available, not available, 
Artdeco, Phấn Tạo Khối Artdeco Lâu Trôi Màu 30 Terracotta 10g, 579.000 ₫, not available, not available, 
MAC, Son Thỏi MAC Siêu Lì 702 Dangerous - Đỏ Cam 3g, 650.000 ₫, not available, not available, 
Lip Pure, Son Dưỡng Lip Pure Có Màu Raspberry Pink - Hồng Đỏ 3.8g, 88.000 ₫, 16%, 105.000 ₫, 
australis, Phấn Má Hồng Australis Mode Cupid Blush Màu Cam 4g, 114.000 ₫, 20%, 143.000 ₫, 
Pretty by Flormar, Son Thỏi Pretty By Flormar 06 Dark Bordeaux 4g, 172.000 ₫, 25%, 229.000 ₫, 
Artdeco, Kem Nền Artdeco Lâu Trôi, 519.000 ₫, not available, not available, 
Mamonde, Son Bút Chì Mamonde Màu 15 Velvet Coral Cam Đất 2.5g, 220.000 ₫, not available, not available, 
australis, Son Kem Bán Lì Australis #Unlimited Màu Đỏ Đất 8ml, 220.000 ₫, 20%, 275.000 ₫, 
VACOSI, Son Kem Vacosi Mịn Lì 803 Venita Màu Hồng Đất 11.3g, 139.000 ₫, 28%, 193.000 ₫, 
L'Oreal, Kẻ Chân Mày L'Oreal 3 Trong 1 Màu Nâu Tối Dark Brown 1.19g, 217.000 ₫, 25%, 289.000 ₫, 
Cathy Doll, [HSD 09/2024] Phấn Nền Phủ Cathy Doll Mịn Lì 02 Light Beige 12g, 244.000 ₫, 23%, 315.000 ₫, 
Gina Glam, Chì Kẻ Mày Gina Glam #B2 Light Brown Màu Nâu Sáng 0.3g, 165.000 ₫, 17%, 198.000 ₫, 
Rii Cotton, Bông Tẩy Trang Và Dưỡng Da Rii 120 miếng (Xanh), 74.000 ₫, 3%, 76.000 ₫, 
B.O.M, [HSD 11/2024] Son Kem B.O.M 01 LOTD - Đỏ Scarlet 4g, 94.000 ₫, not available, not available, 
Browit, Kẻ Mày Và Mascara Mày Browit #Dark Brown 0.16g + 1.26g, 149.000 ₫, 21%, 189.000 ₫, 
Silkygirl, Son Lì Silkygirl Siêu Mịn 10 Mauve Màu Đỏ Tulip 3.5g, 142.000 ₫, 10%, 158.000 ₫, 
australis, Son Kem Australis Bán Lì #Goal - Cam Satin 8ml, 220.000 ₫, 20%, 275.000 ₫, 
VACOSI, Cọ Môi Vacosi Đầu Tròn L10, 41.000 ₫, 16%, 49.000 ₫, 
VACOSI, Lông Mi Giả 4D Vacosi Tạo Chiều Sâu EV01 3 Cặp, 67.000 ₫, 14%, 78.000 ₫, 
Black Rouge, Bảng Phấn Mắt Black Rouge CH03 Almond Coffret Nâu Beige 4 Ô, 215.000 ₫, 46%, 400.000 ₫, 
3CE, [HSD 08/2024] Son Bóng 3CE Căng Mọng Sweetner - Hồng San Hô 3g, 235.000 ₫, 22%, 303.000 ₫, 
Artdeco, Lõi Thay Thế Kem Nền & Phấn Phủ Artdeco #8 Medium Cashmere 9g, 349.000 ₫, not available, not available, 
3CE, Chuốt Lông Mày 3CE Rose Brown - Nâu Ánh Hồng 4g, 294.000 ₫, 2%, 300.000 ₫, 
Hotosu, Combo 2 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 50.000 ₫, 29%, 70.000 ₫, 
Hotosu, Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 25.000 ₫, 29%, 35.000 ₫, 
DHC, Son Dưỡng Môi DHC Không Màu Hỗ Trợ Giảm Thâm Môi 1.5g, 159.000 ₫, 20%, 199.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Mịn Lì 24H #21N 15g, 619.000 ₫, 2%, 630.000 ₫, 
Ipek Klasik, Combo 4 Bông Tẩy Trang Ipek 150 Miếng, 111.000 ₫, 44%, 200.000 ₫, 
Vaseline, Sáp Dưỡng Môi Vaseline Hồng Xinh 7g, 55.000 ₫, 33%, 82.000 ₫, 
innisfree, Phấn Phủ innisfree Kiềm Dầu Dạng Bột Khoáng 5g (Mới 2023), 121.000 ₫, 33%, 180.000 ₫, 
Mihoo, Bông Tẩy Trang Mihoo Kokimi Bông Vuông Túi 240 Miếng, 47.000 ₫, 15%, 55.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Căng Bóng Tự Nhiên 24H #21N 15g, 534.000 ₫, 15%, 630.000 ₫, 
Black Rouge, Son Kem Lì Black Rouge A12 Dashed Brown Nâu Gạch 4.5g, 164.000 ₫, 45%, 298.000 ₫, 
Silcot, Combo 3 Bông Tẩy Trang Silcot Cơ Bản 82 Miếng/Hộp, 100.000 ₫, 15%, 117.000 ₫, 
Hotosu, Combo 5 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 125.000 ₫, 29%, 175.000 ₫, 
Ipek Klasik, Bông Tẩy Trang Ipek 150 Miếng, 27.000 ₫, 37%, 43.000 ₫, 
Silcot, Bông Tẩy Trang Silcot Cơ Bản Hộp 82 Miếng, 32.000 ₫, 27%, 44.000 ₫, 
Browit, Chuốt Mi Browit Kéo Dài Và Cong Mi Dạng Đầu Lược 5.5g, 99.000 ₫, 34%, 149.000 ₫, 
3CE, Chuốt Lông Mày 3CE Blondie Brown - Nâu Vàng Sáng 4g, 294.000 ₫, 2%, 300.000 ₫, 
VACOSI, Bảng Tạo Khối Chuyên Nghiệp Vacosi (12 Ô), 446.000 ₫, 12%, 506.000 ₫, 
australis, [HSD 08/2024] Bút Kẻ Mắt Australis Nước Hiệu Ứng Lì Hoàn Hảo 3.5ml, 106.000 ₫, 60%, 265.000 ₫, 
3CE, Son Thỏi Lì 3CE Vỏ Trong Suốt Murmuring - Hồng Gạch 3.5g, 348.000 ₫, 8%, 380.000 ₫, 
Pretty by Flormar, Son Thỏi Pretty By Flormar 07 French Pink 4g, 172.000 ₫, 25%, 230.000 ₫, 
Artdeco, Phấn Mắt Artdeco Màu 830 Sparkle Plum Pudding 0.8g, 189.000 ₫, not available, not available, 
Artdeco, Phấn Mắt Artdeco Màu 115 Pearly Pleasant Breeze 0.8g, 169.000 ₫, not available, not available, 
Maybelline, Phấn Má Hồng Maybelline Màu Hồng Đào 40 Peach 4.5g, 110.000 ₫, 14%, 128.000 ₫, 
Horus, Phấn Má Hồng Horus 03 Peach Orange Màu Cam Đào 4g, 54.000 ₫, 32%, 79.000 ₫, 
Maybelline, [HSD 08/2024] Phấn Nước Maybelline Mịn Nhẹ Kiềm Dầu 128 Warm Nude 14g, 263.000 ₫, 47%, 498.000 ₫, 
Shu Uemura, Kem Nền Shu Uemura Giàu Dưỡng Chất 764 - 35ml, 1.096.000 ₫, 15%, 1.290.000 ₫, 
Horus, Chì Kẻ Mày Horus Đa Năng Màu 02 Natural Brown 0.1g, 55.000 ₫, 17%, 66.000 ₫, 
Artdeco, Lõi Thay Thế Phấn Phủ Dạng Nén Artdeco #22 Medium Beige 10g, 339.000 ₫, not available, not available, 
Pretty by Flormar, Kem Nền Che Phủ Cao Pretty By Flormar 005 Soft Beige 30ml, 277.000 ₫, 25%, 369.000 ₫, 
Estee Lauder, [Mua 2 Tặng 1] Combo Kem Nền Estee Lauder Màu 1W1 Bone + 1W2 Sand 30ml Tặng Serum Phục Hồi Da 30ml, 3.200.000 ₫, 46%, 5.900.000 ₫, 
B.O.M, [HSD 06/2024] Chì Kẻ Mày B.O.M 3in1 #03 Choco Brown - Nâu Socola, 124.000 ₫, 21%, 156.000 ₫, 
Bbia, Son Dưỡng Bbia Dưỡng Môi Dạng Sáp #01 Shea Butter 10g, 149.000 ₫, 43%, 260.000 ₫, 
Horus, Phấn Má Hồng Horus 01 Apple Red Màu Hồng Đỏ 4g, 53.000 ₫, 33%, 79.000 ₫, 
Gilaa, Son Kem Lì Gilaa 10 May Beauty - Hồng Đất 5g, 209.000 ₫, 30%, 298.000 ₫, 
Maybelline, Son Kem Lì Nhẹ Môi Maybelline 12 Đỏ Cam Cháy 7ml, 104.000 ₫, 25%, 138.000 ₫, 
Mamonde, Son Bút Chì Mamonde Màu 26 Autumn Rose Cam Hồng Đất 2.5g, 220.000 ₫, not available, not available, 
VACOSI, Bông Phấn Ướt Vacosi Tam Giác BP14 (Hộp 6 Miếng), 69.000 ₫, not available, not available, 
Cathy Doll, [HSD 11/2024] Kem Nền Cathy Doll Mịn Lì 03 Medium Beige - Da Trung Bình 15ml, 127.000 ₫, 20%, 159.000 ₫, 
Cathy Doll, [HSD 08/2024] Kẻ Mày Cathy Doll 3 Trong 1 #03 Ash Brown 0.16g + 0.4g, 101.000 ₫, 40%, 169.000 ₫, 
Chifure, Kem Nền Trang Điểm Chifure BB Cream Số 0 Pink Ochre 50g, 270.000 ₫, 12%, 308.000 ₫, 
Cathy Doll, [HSD 06/2024] Chì Kẻ Mày Cathy Doll Siêu Mảnh 05 Gỗ Gụ 0.05g, 50.000 ₫, 49%, 99.000 ₫, 
Horus, [HSD 10/2024] Son Kem Horus 04 Lollipop Màu Cam Đỏ Đất 3g, 77.000 ₫, 42%, 132.000 ₫, 
Artdeco, Kem Nền Artdeco Nâng Tông Da All In One Cream 30ml, 749.000 ₫, not available, not available, 
Artdeco, Lõi Thay Thế Phấn Tạo Khối Artdeco Màu 80 Natural 10g, 339.000 ₫, not available, not available, 
Silkygirl, Nước Tẩy Trang Mắt, 147.000 ₫, 7%, 158.000 ₫, 
3CE, [HSD 07/2024] Son Bóng 3CE Căng Mọng Sweetner - Hồng San Hô 3g, 235.000 ₫, 22%, 303.000 ₫, 
Felina, [HSD 04/2024] Nước Rửa Móng Felina Cao Cấp Hương Trái Cây 175ml, 27.000 ₫, 61%, 69.000 ₫, 
B.O.M, [HSD 06/2024] Son Lì B.O.M 807 My Deep Red - Đỏ Lạnh 3.5g, 155.000 ₫, 27%, 211.000 ₫, 
Artdeco, Phấn Mắt Artdeco Màu 98 Pearly Antique Lilac 0.8g, 169.000 ₫, not available, not available, 
B.O.M, Chì Kẻ Mắt B.O.M 702 Real Brownn, 219.000 ₫, 7%, 236.000 ₫, 
australis, Son Kem Bán Lì Australis #Power Màu Cam Tươi 8ml, 220.000 ₫, 20%, 275.000 ₫, 
Gina Glam, Phấn Nền Gina Glam #01 Light Beige Tông Màu Sáng 15g, 239.000 ₫, 17%, 288.000 ₫, 
Cathy Doll, Son Thỏi Cathy Doll Mịn Lì 06 Pink Secret 3.5g, 225.000 ₫, not available, not available, 
Kềm AAA, Bấm Móng Tay Kềm AAA Inox Nhỏ Và Lưỡi Cong CS-02, 35.000 ₫, not available, not available, 
MAC, [Mua 2 Tặng 1] Combo Son MAC Chili 3g + Marrakesh 3g Tặng Son Ruby Woo 3g, 1.299.000 ₫, 33%, 1.950.000 ₫, 
Hotosu, Combo 2 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 50.000 ₫, 29%, 70.000 ₫, 
Hotosu, Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 25.000 ₫, 29%, 35.000 ₫, 
DHC, Son Dưỡng Môi DHC Không Màu Hỗ Trợ Giảm Thâm Môi 1.5g, 159.000 ₫, 20%, 199.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Mịn Lì 24H #21N 15g, 619.000 ₫, 2%, 630.000 ₫, 
Ipek Klasik, Combo 4 Bông Tẩy Trang Ipek 150 Miếng, 111.000 ₫, 44%, 200.000 ₫, 
Vaseline, Sáp Dưỡng Môi Vaseline Hồng Xinh 7g, 55.000 ₫, 33%, 82.000 ₫, 
innisfree, Phấn Phủ innisfree Kiềm Dầu Dạng Bột Khoáng 5g (Mới 2023), 121.000 ₫, 33%, 180.000 ₫, 
Mihoo, Bông Tẩy Trang Mihoo Kokimi Bông Vuông Túi 240 Miếng, 47.000 ₫, 15%, 55.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Căng Bóng Tự Nhiên 24H #21N 15g, 534.000 ₫, 15%, 630.000 ₫, 
Black Rouge, Son Kem Lì Black Rouge A12 Dashed Brown Nâu Gạch 4.5g, 164.000 ₫, 45%, 298.000 ₫, 
Silcot, Combo 3 Bông Tẩy Trang Silcot Cơ Bản 82 Miếng/Hộp, 100.000 ₫, 15%, 117.000 ₫, 
Hotosu, Combo 5 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 125.000 ₫, 29%, 175.000 ₫, 
Ipek Klasik, Bông Tẩy Trang Ipek 150 Miếng, 27.000 ₫, 37%, 43.000 ₫, 
Silcot, Bông Tẩy Trang Silcot Cơ Bản Hộp 82 Miếng, 32.000 ₫, 27%, 44.000 ₫, 
Browit, Chuốt Mi Browit Kéo Dài Và Cong Mi Dạng Đầu Lược 5.5g, 99.000 ₫, 34%, 149.000 ₫, 
Artdeco, Son Lì Artdeco Perfect Mat Lipstick #130 Valentine's Darling 4g, 319.000 ₫, not available, not available, 
MAC, [Mua 2 Tặng 1] Combo Son MAC Chili 3g + Marrakesh 3g Tặng Son Ruby Woo 3g, 1.299.000 ₫, 33%, 1.950.000 ₫, 
Freeplus, [HSD 09/2024] Phấn Phủ Freeplus Che Khuyết Điểm Dịu Nhẹ Cho Da 8g, 359.000 ₫, not available, not available, 
Naris Cosmetics, [HSD 02/2025] Son Thỏi Naris Cosmetics Mịn Môi 100 - Hồng Phớt 3g, 313.000 ₫, 37%, 495.000 ₫, 
VACOSI, Son Kem Lì Vacosi Phiên Bản Summer 808 Đỏ Cam Đất 11.3g, 170.000 ₫, 12%, 193.000 ₫, 
Artdeco, Son Artdeco High Performance Màu 465 Berry Red 4g, 359.000 ₫, not available, not available, 
Artdeco, Phấn Mắt Artdeco Màu 574 Matte Tender Mauve 0.8g, 169.000 ₫, not available, not available, 
Kềm AAA, Bấm Móng Tay Kềm AAA Inox Nhỏ Và Lưỡi Cong CS-02, 35.000 ₫, not available, not available, 
Cathy Doll, Son Thỏi Cathy Doll Mịn Lì 06 Pink Secret 3.5g, 225.000 ₫, not available, not available, 
B.O.M, Phấn Mắt Dạng Lỏng Có Nhũ B.O.M 02 Sparkling Champagne 3.5g, 254.000 ₫, 20%, 318.000 ₫, 
Silkygirl, Phấn Nước Dạng Thỏi Silkygirl SPF25 02 Natural, 291.000 ₫, 10%, 324.000 ₫, 
Cathy Doll, [HSD 07/2024] Bảng Màu Mắt Cathy Doll Tông Hồng Cherry 1g x 10 Ô, 197.000 ₫, 40%, 329.000 ₫, 
Lip Pure, [HSD 03/2024] Son Dưỡng Lip Pure Có Màu Raspberry Pink - Hồng Đỏ 3.8g, 21.000 ₫, 79%, 98.000 ₫, 
VACOSI, [Mua 1 Tặng 1] Vacosi Kem Nền #30 Warm Nude Tặng Phấn Phủ, 359.000 ₫, 14%, 418.000 ₫, 
Gina Glam, [HSD 04/2024] Chì Kẻ Mày Gina Glam #B3 Natural Brown Màu Nâu Tự Nhiên 0.3g, 66.000 ₫, 67%, 198.000 ₫, 
Flawsome, Set 2 Son Trang Điểm Flawsome (Đỏ Nâu 3g + Cam Gạch 3g), 352.000 ₫, 20%, 440.000 ₫, 
Cathy Doll, [HSD 07/2024] Bảng Màu Mắt Cathy Doll Tông Sáng Lấp Lánh 1g x 10 Ô, 197.000 ₫, 40%, 329.000 ₫, 
Artdeco, Kem Nền Artdeco Lâu Trôi, 518.000 ₫, not available, 519.000 ₫, 
Artdeco, Kem Nền Artdeco Lâu Trôi, 518.000 ₫, not available, 519.000 ₫, 
flormar, [HSD 04/2024] Son Kem Lì Flormar Màu Đỏ Cam 003 Sunset 4.5ml, 126.000 ₫, 70%, 419.000 ₫, 
3CE, Son Kem Lì 3CE Mịn Nhẹ Pinkalicious - Hồng Trầm 4g, 288.000 ₫, 4%, 300.000 ₫, 
Horus, Phấn Má Hồng Horus 02 Coral Pink Màu Hồng Đào 4g, 54.000 ₫, 32%, 79.000 ₫, 
Kissme, Chì Kẻ Mắt Kissme Heroine Dạng Xoay Màu Nâu 0.07g, 121.000 ₫, 6%, 129.000 ₫, 
Kissme, Mascara Lông Mày Kissme Màu Xám Khói 8g, 152.000 ₫, 10%, 169.000 ₫, 
